Date,Open,High,Low,Close,Adj Close,Volume
2022-01-04 00:00:00-05:00,36800.0,37200.0,36250.0,37100.0,37100.0,4461800
2022-01-05 00:00:00-05:00,37250.0,37750.0,36700.0,37200.0,37200.0,5027800
2022-01-06 00:00:00-05:00,37050.0,37650.0,36650.0,36800.0,36800.0,4536000
2022-01-07 00:00:00-05:00,36700.0,36900.0,35050.0,35100.0,35100.0,10920200
2022-01-10 00:00:00-05:00,34850.0,34850.0,32650.0,32650.0,32650.0,14036600
2022-01-11 00:00:00-05:00,32650.0,33100.0,31150.0,31800.0,31800.0,5266200
2022-01-12 00:00:00-05:00,31500.0,32700.0,30400.0,31200.0,31200.0,4282900
2022-01-13 00:00:00-05:00,31900.0,32200.0,31050.0,31100.0,31100.0,2766600
2022-01-14 00:00:00-05:00,30500.0,30750.0,28950.0,28950.0,28950.0,6923700
2022-01-18 00:00:00-05:00,26900.0,29100.0,26800.0,29100.0,29100.0,4742800
2022-01-19 00:00:00-05:00,30000.0,30250.0,29050.0,29400.0,29400.0,2138200
2022-01-20 00:00:00-05:00,29500.0,29500.0,28450.0,28950.0,28950.0,2483100
2022-01-21 00:00:00-05:00,29000.0,29000.0,28000.0,28200.0,28200.0,3570000
2022-01-24 00:00:00-05:00,27800.0,27900.0,26250.0,26250.0,26250.0,4079100
2022-01-25 00:00:00-05:00,25500.0,27500.0,25250.0,26650.0,26650.0,3141600
2022-01-26 00:00:00-05:00,26750.0,27300.0,26150.0,26150.0,26150.0,2404700
2022-01-27 00:00:00-05:00,26300.0,27200.0,26300.0,26900.0,26900.0,2003600
2022-01-28 00:00:00-05:00,27200.0,27350.0,26600.0,27000.0,27000.0,1501700
2022-01-31 00:00:00-05:00,27000.0,27000.0,27000.0,27000.0,27000.0,0
2022-02-07 00:00:00-05:00,27700.0,28400.0,27400.0,28000.0,28000.0,2593500
2022-02-08 00:00:00-05:00,28150.0,29250.0,27500.0,28500.0,28500.0,3207900
2022-02-09 00:00:00-05:00,28500.0,29200.0,28500.0,28700.0,28700.0,2504200
2022-02-10 00:00:00-05:00,29000.0,29950.0,28550.0,29750.0,29750.0,4197300
2022-02-11 00:00:00-05:00,30050.0,31150.0,29800.0,30450.0,30450.0,3987600
2022-02-14 00:00:00-05:00,30000.0,30850.0,29300.0,29300.0,29300.0,4755000
2022-02-15 00:00:00-05:00,29300.0,29300.0,29300.0,29300.0,29300.0,0
2022-02-16 00:00:00-05:00,30000.0,30800.0,29850.0,30700.0,30700.0,5555600
2022-02-17 00:00:00-05:00,30800.0,31400.0,30500.0,30500.0,30500.0,3845600
2022-02-18 00:00:00-05:00,30000.0,30950.0,30000.0,30700.0,30700.0,4068000
2022-02-22 00:00:00-05:00,30800.0,30950.0,29850.0,30100.0,30100.0,4303400
2022-02-23 00:00:00-05:00,30500.0,32200.0,30300.0,32200.0,32200.0,6810700
2022-02-24 00:00:00-05:00,32050.0,34450.0,32050.0,34450.0,34450.0,14960700
2022-02-25 00:00:00-05:00,35100.0,36500.0,34600.0,34600.0,34600.0,9879400
2022-02-28 00:00:00-05:00,35200.0,37000.0,35150.0,37000.0,37000.0,9760600
2022-03-01 00:00:00-05:00,38500.0,38900.0,36600.0,36900.0,36900.0,11496700
2022-03-02 00:00:00-05:00,37800.0,39000.0,36800.0,39000.0,39000.0,11847200
