Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03 00:00:00+05:30,5044.5,5344.0,5044.5,5115.9501953125,5003.822265625,893
2022-01-04 00:00:00+05:30,5180.7998046875,5198.0,5111.0,5190.5498046875,5076.787109375,705
2022-01-05 00:00:00+05:30,5195.0,5250.0,5167.7001953125,5228.89990234375,5114.29736328125,280
2022-01-06 00:00:00+05:30,5208.0,5227.7998046875,5167.0,5201.75,5087.7421875,153
2022-01-07 00:00:00+05:30,5202.0,5216.89990234375,5141.0,5185.39990234375,5071.75048828125,1576
2022-01-10 00:00:00+05:30,5184.35009765625,5347.39990234375,5153.0498046875,5181.5,5067.93603515625,1434
2022-01-11 00:00:00+05:30,5247.9501953125,5525.0498046875,5190.0498046875,5401.14990234375,5282.77197265625,1903
2022-01-12 00:00:00+05:30,5304.7001953125,5421.60009765625,5231.14990234375,5250.35009765625,5135.27685546875,525
2022-01-13 00:00:00+05:30,5260.0,5322.64990234375,5160.0,5207.75,5093.61083984375,356
2022-01-14 00:00:00+05:30,5190.0498046875,5538.0,5190.0498046875,5410.5,5291.916015625,984
2022-01-17 00:00:00+05:30,5489.0,5600.0,5329.5498046875,5436.9501953125,5317.78759765625,829
2022-01-18 00:00:00+05:30,5449.5,5515.0,5328.64990234375,5360.14990234375,5242.669921875,1836
2022-01-19 00:00:00+05:30,5450.0,5450.0,5249.9501953125,5270.89990234375,5155.37646484375,274
2022-01-20 00:00:00+05:30,5300.0,5384.89990234375,5220.0,5256.75,5141.53662109375,510
2022-01-21 00:00:00+05:30,5256.75,5619.89990234375,5209.14990234375,5377.60009765625,5259.73779296875,2589
2022-01-24 00:00:00+05:30,5136.0,5250.0,4775.0,4941.2001953125,4832.90234375,2928
2022-01-25 00:00:00+05:30,4950.0,5185.0,4923.25,5118.85009765625,5006.6591796875,640
2022-01-27 00:00:00+05:30,5110.0,5200.0,5082.0,5116.60009765625,5004.4580078125,1045
2022-01-28 00:00:00+05:30,5197.89990234375,5289.89990234375,5111.2001953125,5138.35009765625,5025.7314453125,359
2022-01-31 00:00:00+05:30,5138.0,5300.0,5138.0,5271.89990234375,5156.35400390625,720
2022-02-01 00:00:00+05:30,5298.85009765625,5350.0,5211.7001953125,5279.10009765625,5163.396484375,188
2022-02-02 00:00:00+05:30,5325.0,5350.0,5215.25,5283.9501953125,5187.794921875,389
2022-02-03 00:00:00+05:30,5260.0,5340.0,5199.0,5295.2998046875,5198.93798828125,469
2022-02-04 00:00:00+05:30,5329.89990234375,5335.14990234375,5212.0498046875,5239.0,5143.662109375,156
2022-02-07 00:00:00+05:30,5300.0,5300.0,5241.0498046875,5278.75,5182.689453125,538
