Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03 00:00:00-05:00,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,0
2022-01-04 00:00:00-05:00,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,0
2022-01-05 00:00:00-05:00,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,0
2022-01-06 00:00:00-05:00,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,100
2022-01-07 00:00:00-05:00,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,100
2022-01-10 00:00:00-05:00,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,0
2022-01-11 00:00:00-05:00,15.5,15.5,15.5,15.5,15.5,100
2022-01-12 00:00:00-05:00,15.5,15.5,15.5,15.5,15.5,100
2022-01-13 00:00:00-05:00,15.5,15.5,15.5,15.5,15.5,0
2022-01-14 00:00:00-05:00,15.5,15.5,15.5,15.5,15.5,100
2022-01-18 00:00:00-05:00,15.5,15.5,15.5,15.5,15.5,0
2022-01-19 00:00:00-05:00,15.5,15.5,15.5,15.5,15.5,0
2022-01-20 00:00:00-05:00,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,1000
2022-01-21 00:00:00-05:00,15.399999618530273,15.5,14.25,15.399999618530273,15.399999618530273,8800
2022-01-24 00:00:00-05:00,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,15.600000381469727,900
2022-01-25 00:00:00-05:00,16.149999618530273,16.899999618530273,15.600000381469727,16.149999618530273,16.149999618530273,700
2022-01-26 00:00:00-05:00,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,100
2022-01-27 00:00:00-05:00,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,0
2022-01-28 00:00:00-05:00,14.550000190734863,15.5,14.550000190734863,15.5,15.5,10600
2022-01-31 00:00:00-05:00,15.300000190734863,16.0,14.050000190734863,15.300000190734863,15.300000190734863,300
2022-02-01 00:00:00-05:00,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,0
2022-02-02 00:00:00-05:00,15.5,15.5,15.5,15.5,15.5,8500
2022-02-03 00:00:00-05:00,15.5,15.5,15.0,15.5,15.5,10500
2022-02-04 00:00:00-05:00,15.5,15.5,15.5,15.5,15.5,0
2022-02-07 00:00:00-05:00,15.5,15.5,15.5,15.5,15.5,0
2022-02-08 00:00:00-05:00,15.5,15.5,15.5,15.5,15.5,0
2022-02-09 00:00:00-05:00,15.5,15.5,15.5,15.5,15.5,0
2022-02-10 00:00:00-05:00,15.0,15.0,15.0,15.0,15.0,200
2022-02-11 00:00:00-05:00,15.0,15.0,15.0,15.0,15.0,0
2022-02-14 00:00:00-05:00,15.0,15.0,15.0,15.0,15.0,0
2022-02-15 00:00:00-05:00,15.0,15.0,15.0,15.0,15.0,0
2022-02-16 00:00:00-05:00,15.0,15.0,15.0,15.0,15.0,300
2022-02-17 00:00:00-05:00,15.649999618530273,15.649999618530273,15.649999618530273,15.649999618530273,15.649999618530273,800
2022-02-18 00:00:00-05:00,15.0,15.0,15.0,15.0,15.0,200
2022-02-22 00:00:00-05:00,15.0,15.0,15.0,15.0,15.0,1200
2022-02-23 00:00:00-05:00,15.0,15.0,15.0,15.0,15.0,0
2022-02-24 00:00:00-05:00,15.0,15.0,15.0,15.0,15.0,200
2022-02-25 00:00:00-05:00,15.0,15.0,15.0,15.0,15.0,100
2022-02-28 00:00:00-05:00,15.0,15.0,15.0,15.0,15.0,600
2022-03-01 00:00:00-05:00,15.0,15.0,15.0,15.0,15.0,0
2022-03-02 00:00:00-05:00,15.0,15.0,15.0,15.0,15.0,0
