MANGLMCEM,Mangalam Cement Limited,EQ,10
MANOMAY,Manomay Tex India Limited,EQ,10
MANORAMA,Manorama Industries Limited,EQ,10
MANORG,Mangalam Organics Limited,EQ,10
MARALOVER,Maral Overseas Limited,EQ,10
MARSHALL,Marshall Machines Limited,EQ,10
MASFIN,MAS Financial Services Limited,EQ,10
MASKINVEST,Mask Investments Limited,BE,10
MAWANASUG,Mawana Sugars Limited,EQ,10
MAXHEALTH,Max Healthcare Institute Limited,EQ,10
MAXIND,Max India Limited,EQ,10
MAXVIL,Max Ventures and Industries Limited,EQ,10
MAZDA,Mazda Limited,EQ,10
MAZDOCK,Mazagon Dock Shipbuilders Limited,EQ,10
MBAPL,Madhya Bharat Agro Products Limited,BE,10
MBLINFRA,MBL Infrastructure Limited,BE,10
MCX,Multi Commodity Exchange of India Limited,EQ,10
MEDICAMEQ,Medicamen Biotech Limited,EQ,10
MEDICO,Medico Remedies Limited,BE,10
MEGASOFT,Megasoft Limited,EQ,10
MEGASTAR,Megastar Foods Limited,EQ,10
MELSTAR,Melstar Information Technologies Limited,BZ,10
MEP,MEP Infrastructure Developers Limited,EQ,10
METALFORGE,Metalyst Forgings Limited,BZ,10
MFL,Meghmani Finechem Limited,EQ,10
MGL,Mahanagar Gas Limited,EQ,10
MHLXMIRU,Mahalaxmi Rubtech Limited,EQ,10
MHRIL,Mahindra Holidays & Resorts India Limited,EQ,10
MIDHANI,Mishra Dhatu Nigam Limited,EQ,10
MINDTECK,Mindteck (India) Limited,EQ,10
MITCON,MITCON Consultancy & Engineering Services Limited,EQ,10
MITTAL,Mittal Life Style Limited,EQ,10
MITTAL-RE,Mittal Life Style Ltd-RE,BE,10
MMFL,MM Forgings Limited,EQ,10
MMP,MMP Industries Limited,EQ,10
MODIRUBBER,Modi Rubber Limited,BE,10
MOHITIND,Mohit Industries Limited,EQ,10
MOIL,MOIL Limited,EQ,10
MONARCH,Monarch Networth Capital Limited,EQ,10
MONTECARLO,Monte Carlo Fashions Limited,EQ,10
MORARJEE,Morarjee Textiles Limited,EQ,7
MPHASIS,MphasiS Limited,EQ,10
MPSLTD,MPS Limited,EQ,10
MRF,MRF Limited,EQ,10
MRPL,Mangalore Refinery and Petrochemicals Limited,EQ,10
MSPL,MSP Steel & Power Limited,EQ,10
MSTCLTD,Mstc Limited,EQ,10
MTARTECH,Mtar Technologies Limited,EQ,10
MTEDUCARE,MT Educare Limited,BE,10
MTNL,Mahanagar Telephone Nigam Limited,EQ,10
MUKANDLTD,Mukand Limited,EQ,10
MURUDCERA,Murudeshwar Ceramics Limited,EQ,10
MUTHOOTCAP,Muthoot Capital Services Limited,EQ,10
MUTHOOTFIN,Muthoot Finance Limited,EQ,10
NAHARINDUS,Nahar Industrial Enterprises Limited,EQ,10
NAM-INDIA,Nippon Life India Asset Management Limited,EQ,10
NARMADA,Narmada Agrobase Limited,EQ,10
NATHBIOGEN,Nath Bio-Genes (India) Limited,EQ,10
NAUKRI,Info Edge (India) Limited,EQ,10
NAVKARCORP,Navkar Corporation Limited,EQ,10
NCLIND,NCL Industries Limited,EQ,10
NDGL,Naga Dhunseri Group Limited,EQ,10
NDL,Nandan Denim Limited,EQ,10
NDRAUTO,Ndr Auto Components Limited,EQ,10
NECCLTD,North Eastern Carrying Corporation Limited,EQ,10
NELCO,NELCO Limited,EQ,10
NEOGEN,Neogen Chemicals Limited,EQ,10
NESTLEIND,Nestle India Limited,EQ,10
NEULANDLAB,Neuland Laboratories Limited,EQ,10
NEWGEN,Newgen Software Technologies Limited,EQ,10
NEXTMEDIA,Next Mediaworks Limited,BE,10
NFL,National Fertilizers Limited,EQ,10
NGIL,Nakoda Group of Industries Limited,EQ,10
NH,Narayana Hrudayalaya Ltd.,EQ,10
NHPC,NHPC Limited,EQ,10
NILKAMAL,Nilkamal Limited,EQ,10
NINSYS,NINtec Systems Limited,EQ,10
NIRAJ,Niraj Cement Structurals Limited,EQ,10
NIRAJISPAT,Niraj Ispat Industries Limited,BE,10
NITCO,Nitco Limited,EQ,10
NITINSPIN,Nitin Spinners Limited,EQ,10
NITIRAJ,Nitiraj Engineers Limited,EQ,10
NKIND,NK Industries Limited,EQ,10
NLCINDIA,NLC India Limited,EQ,10
NOCIL,NOCIL Limited,EQ,10
NOIDATOLL,Noida Toll Bridge Company Limited,EQ,10
NORBTEAEXP,Norben Tea & Exports Limited,BE,10
NRAIL,N R Agarwal Industries Limited,EQ,10
NRL,Nupur Recyclers Limited,EQ,10
NSIL,Nalwa Sons Investments Limited,EQ,10
NSLNISP,NMDC Steel Limited,BE,10
NTPC,NTPC Limited,EQ,10
NUCLEUS,Nucleus Software Exports Limited,EQ,10
NURECA,Nureca Limited,EQ,10
NUVOCO,Nuvoco Vistas Corporation Limited,EQ,10
NXTDIGITAL,NXTDIGITAL LIMITED,BE,10
OBCL,Orissa Bengal Carrier Limited,EQ,10
OBEROIRLTY,Oberoi Realty Limited,EQ,10
OCCL,Oriental Carbon & Chemicals Limited,EQ,10
OIL,Oil India Limited,EQ,10
OILCOUNTUB,Oil Country Tubular Limited,EQ,10
OMAXAUTO,Omax Autos Limited,BE,10
OMAXE,Omaxe Limited,EQ,10
OMKARCHEM,Omkar Speciality Chemicals Limited,BZ,10
ONELIFECAP,Onelife Capital Advisors Limited,EQ,10
ONMOBILE,OnMobile Global Limited,EQ,10
ONWARDTEC,Onward Technologies Limited,EQ,10
OPTIEMUS,Optiemus Infracom Limited,EQ,10
ORBTEXP,Orbit Exports Limited,EQ,10
ORCHPHARMA,Orchid Pharma Limited,BE,10
ORIENTALTL,Oriental Trimex Limited,EQ,10
ORIENTBELL,Orient Bell Limited,EQ,10
ORIENTLTD,Orient Press Limited,EQ,10
ORTINLAB,Ortin Laboratories Limited,EQ,10
OSIAHYPER,Osia Hyper Retail Limited,EQ,10
OSWALAGRO,Oswal Agro Mills Limited,EQ,10
OSWALSEEDS,ShreeOswal Seeds And Chemicals Limited,EQ,10
PAGEIND,Page Industries Limited,EQ,10
PALASHSECU,Palash Securities Limited,BE,10
PALREDTEC,Palred Technologies Limited,EQ,10
PANACHE,Panache Digilife Limited,BE,10
PANSARI,Pansari Developers Limited,EQ,10
PAR,Par Drugs And Chemicals Limited,EQ,10
PARADEEP,Paradeep Phosphates Limited,EQ,10
PARAGMILK,Parag Milk Foods Limited,EQ,10
PARAS,Paras Defence and Space Technologies Limited,EQ,10
PASUPTAC,Pasupati Acrylon Limited,EQ,10
PATINTLOG,Patel Integrated Logistics Limited,EQ,10
PCJEWELLER,PC Jeweller Limited,EQ,10
PEARLPOLY,Pearl Polymers Limited,BE,10
PERSISTENT,Persistent Systems Limited,EQ,10
PETRONET,Petronet LNG Limited,EQ,10
PFC,Power Finance Corporation Limited,EQ,10
PFIZER,Pfizer Limited,EQ,10
PFS,PTC India Financial Services Limited,EQ,10
PGEL,PG Electroplast Limited,EQ,10
PGHH,Procter & Gamble Hygiene and Health Care Limited,EQ,10
PGHL,Procter & Gamble Health Limited,EQ,10
PGIL,Pearl Global Industries Limited,EQ,10
PILANIINVS,Pilani Investment and Industries Corporation Limited,EQ,10
PIONEEREMB,Pioneer Embroideries Limited,EQ,10
PIXTRANS,Pix Transmissions Limited,EQ,10
PKTEA,The Peria Karamalai Tea & Produce Company Limited,BE,10
PNBGILTS,PNB Gilts Limited,EQ,10
PNBHOUSING,PNB Housing Finance Limited,EQ,10
PNC,Pritish Nandy Communications Limited,EQ,10
PODDARHOUS,Poddar Housing and Development Limited,EQ,10
PODDARMENT,Poddar Pigments Limited,EQ,10
POLYCAB,Polycab India Limited,EQ,10
POLYPLEX,Polyplex Corporation Limited,EQ,10
PONNIERODE,Ponni Sugars (Erode) Limited,EQ,10
POWERGRID,Power Grid Corporation of India Limited,EQ,10
POWERMECH,Power Mech Projects Limited,EQ,10
PPAP,PPAP Automotive Limited,BE,10
PPL,Prakash Pipes Limited,EQ,10
PPLPHARMA,Piramal Pharma Limited,EQ,10
PRAENG,Prajay Engineers Syndicate Limited,EQ,10
PRAKASH,Prakash Industries Limited,EQ,10
PRECAM,Precision Camshafts Limited,EQ,10
PRECOT,Precot Limited,EQ,10
PREMEXPLN,Premier Explosives Limited,EQ,10
PREMIER,Premier Limited,BE,10
PRESTIGE,Prestige Estates Projects Limited,EQ,10
PRINCEPIPE,Prince Pipes And Fittings Limited,EQ,10
PRITI,Priti International Limited,BE,10
PRIVISCL,Privi Speciality Chemicals Limited,EQ,10
PRSMJOHNSN,Prism Johnson Limited,EQ,10
PSB,Punjab & Sind Bank,EQ,10
PSPPROJECT,PSP Projects Limited,EQ,10
PTC,PTC India Limited,EQ,10
PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,EQ,10
PVP,PVP Ventures Limited,EQ,10
PVR,PVR Limited,EQ,10
QUESS,Quess Corp Limited,EQ,10
QUICKHEAL,Quick Heal Technologies Limited,EQ,10
RADHIKAJWE,Radhika Jeweltech Limited,EQ,10
RAILTEL,Railtel Corporation Of India Limited,EQ,10
RAINBOW,Rainbow Childrens Medicare Limited,EQ,10
RAJSREESUG,Rajshree Sugars & Chemicals Limited,EQ,10
RAMANEWS,Shree Rama Newsprint Limited,EQ,10
RAMAPHO,Rama Phosphates Limited,EQ,10
RAMCOSYS,Ramco Systems Limited,EQ,10
RAMKY,Ramky Infrastructure Limited,EQ,10
RANASUG,Rana Sugars Limited,EQ,10
RANEENGINE,Rane Engine Valve Limited,EQ,10
RANEHOLDIN,Rane Holdings Limited,EQ,10
RAYMOND,Raymond Limited,EQ,10
RBA,Restaurant Brands Asia Limited,EQ,10
RBL,Rane Brake Lining Limited,EQ,10
RBLBANK,RBL Bank Limited,EQ,10
RCF,Rashtriya Chemicals and Fertilizers Limited,EQ,10
RECLTD,REC Limited,EQ,10
REFEX,Refex Industries Limited,EQ,10
REGENCERAM,Regency Ceramics Limited,BE,10
RELCHEMQ,Reliance Chemotex Industries Limited,EQ,10
RELIANCE,Reliance Industries Limited,EQ,10
RELIGARE,Religare Enterprises Limited,EQ,10
RELINFRA,Reliance Infrastructure Limited,EQ,10
REMSONSIND,Remsons Industries Limited,EQ,10
REPCOHOME,Repco Home Finance Limited,EQ,10
REPL,Rudrabhishek Enterprises Limited,EQ,10
REPRO,Repro India Limited,EQ,10
REVATHI,Revathi Equipment Limited,EQ,10
RHFL,Reliance Home Finance Limited,EQ,10
RIIL,Reliance Industrial Infrastructure Limited,EQ,10
RITCO,Ritco Logistics Limited,EQ,10
RITES,RITES Limited,EQ,10
RKDL,Ravi Kumar Distilleries Limited,EQ,10
RKEC,RKEC Projects Limited,EQ,10
RMCL,Radha Madhav Corporation Limited,BZ,10
RML,Rane (Madras) Limited,EQ,10
RNAVAL,Reliance Naval and Engineering Limited,BZ,10
ROHLTD,Royal Orchid Hotels Limited,EQ,10
ROLEXRINGS,Rolex Rings Limited,EQ,10
ROLTA,Rolta India Limited,BZ,10
ROML-RE,Raj Oil Mills Limited-RE,BE,10
ROUTE,ROUTE MOBILE LIMITED,EQ,10
RPGLIFE,RPG Life Sciences Limited,EQ,8
RPOWER,Reliance Power Limited,EQ,10
RPPINFRA,R.P.P. Infra Projects Limited,EQ,10
RPPL,Rajshree Polypack Limited,EQ,10
RPSGVENT,RPSG VENTURES LIMITED,EQ,10
RSWM,RSWM Limited,EQ,10
RTNPOWER,RattanIndia Power Limited,EQ,10
RUCHIRA,Ruchira Papers Limited,EQ,10
RUSHIL,Rushil Decor Limited,EQ,10
RUSTOMJEE,Keystone Realtors Limited,EQ,10
RVNL,Rail Vikas Nigam Limited,EQ,10
S&SPOWER,S&S Power Switchgears Limited,BE,10
SABEVENTS,Sab Events & Governance Now Media Limited,EQ,10
SABTN,Sri Adhikari Brothers Television Network Limited,BE,10
SADBHIN,Sadbhav Infrastructure Project Limited,EQ,10
SAGARDEEP,Sagardeep Alloys Limited,EQ,10
SAH,Sah Polymers Limited,EQ,10
SAIL,Steel Authority of India Limited,EQ,10
SAKAR,Sakar Healthcare Limited,EQ,10
SAKHTISUG,Sakthi Sugars Limited,EQ,10
SALONA,Salona Cotspin Limited,EQ,10
SALSTEEL,S.A.L. Steel Limited,EQ,10
SALZERELEC,Salzer Electronics Limited,EQ,10
SANCO,Sanco Industries Limited,BE,10
SANDESH,The Sandesh Limited,EQ,10
SANDHAR,Sandhar Technologies Limited,EQ,10
SANGAMIND,Sangam (India) Limited,EQ,10
SANGHIIND,Sanghi Industries Limited,EQ,10
SANGINITA,Sanginita Chemicals Limited,EQ,10
SANOFI,Sanofi India Limited,EQ,10
SAPPHIRE,Sapphire Foods India Limited,EQ,10
SARDAEN,Sarda Energy & Minerals Limited,EQ,10
SARVESHWAR,Sarveshwar Foods Limited,EQ,10
SASKEN,Sasken Technologies Limited,EQ,10
SASTASUNDR,Sastasundar Ventures Limited,EQ,10
SATIN,Satin Creditcare Network Limited,EQ,10
SBGLP,Suratwwala Business Group Limited,EQ,10
SBICARD,SBI Cards and Payment Services Limited,EQ,10
SBILIFE,SBI Life Insurance Company Limited,EQ,10
SCI,Shipping Corporation Of India Limited,EQ,10
SCPL,Sheetal Cool Products Limited,EQ,10
SEAMECLTD,Seamec Limited,EQ,10
SECURCRED,SecUR Credentials Limited,EQ,10
SEJALLTD,Sejal Glass Limited,BE,10
SELAN,Selan Exploration Technology Limited,EQ,10
SELMC,SEL Manufacturing Company Limited,BE,10
SEPC,SEPC Limited,EQ,10
SEPOWER,S.E. Power Limited,EQ,10
SGIL,Synergy Green Industries Limited,EQ,10
SGL,STL Global Limited,EQ,10
SHAHALLOYS,Shah Alloys Limited,EQ,10
SHAILY,Shaily Engineering Plastics Limited,EQ,10
SHAKTIPUMP,Shakti Pumps (India) Limited,EQ,10
SHALBY,Shalby Limited,EQ,10
SHANKARA,Shankara Building Products Limited,EQ,10
SHANTI,Shanti Overseas (India) Limited,EQ,10
SHARDACROP,Sharda Cropchem Limited,EQ,10
SHAREINDIA,Share India Securities Limited,EQ,10
SHEMAROO,Shemaroo Entertainment Limited,EQ,10
SHIVAMILLS,Shiva Mills Limited,EQ,10
SHIVATEX,Shiva Texyarn Limited,EQ,10
SHK,S H Kelkar and Company Limited,EQ,10
SHREDIGCEM,Shree Digvijay Cement Co.Ltd,EQ,10
SHREECEM,SHREE CEMENT LIMITED,EQ,10
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,EQ,10
SHREYANIND,Shreyans Industries Limited,EQ,10
SHREYAS,Shreyas Shipping & Logistics Limited,EQ,10
SHRIPISTON,Shriram Pistons & Rings Limited,BE,10
SHRIRAMFIN,Shriram Finance Limited,EQ,10
SHRIRAMPPS,Shriram Properties Limited,EQ,10
SHYAMMETL,Shyam Metalics and Energy Limited,EQ,10
SHYAMTEL,Shyam Telecom Limited,EQ,10
SIGACHI,Sigachi Industries Limited,EQ,10
SIGIND,Signet Industries Limited,EQ,10
SIKKO,Sikko Industries Limited,BE,10
SILGO,Silgo Retail Limited,EQ,10
SILINV,SIL Investments Limited,EQ,10
SILLYMONKS,Silly Monks Entertainment Limited,BE,10
SILVERTUC,Silver Touch Technologies Limited,EQ,10
SIMBHALS,Simbhaoli Sugars Limited,EQ,10
SINTERCOM,Sintercom India Limited,BE,10
SIRCA,Sirca Paints India Limited,EQ,10
SJS,S.J.S. Enterprises Limited,EQ,10
SJVN,SJVN Limited,EQ,10
SKFINDIA,SKF India Limited,EQ,10
SKMEGGPROD,SKM Egg Products Export (India) Limited,EQ,10
SKYGOLD,Sky Gold Limited,EQ,10
SMLISUZU,SML Isuzu Limited,EQ,10
SMLT,Sarthak Metals Limited,EQ,10
SMSLIFE,SMS Lifesciences India Limited,EQ,10
SNOWMAN,Snowman Logistics Limited,EQ,10
SOBHA,Sobha Limited,EQ,10
SOFTTECH,Softtech Engineers Limited,EQ,10
SOLARA,Solara Active Pharma Sciences Limited,EQ,10
SOMATEX,Soma Textiles & Industries Limited,EQ,10
SOMICONVEY,Somi Conveyor Beltings Limited,EQ,10
SONACOMS,Sona BLW Precision Forgings Limited,EQ,10
SONAMCLOCK,Sonam Clock Limited,EQ,10
SOUTHWEST,South West Pinnacle Exploration Limited,EQ,10
SPAL,S. P. Apparels Limited,EQ,10
SPANDANA,Spandana Sphoorty Financial Limited,EQ,10
SPECIALITY,Speciality Restaurants Limited,EQ,10
SPENTEX,Spentex Industries Limited,BZ,10
SPIC,Southern Petrochemicals Industries Corporation  Limited,EQ,10
SPICEJET,SPICEJET LTD,EQ,10
SPLIL,SPL Industries Limited,EQ,10
SPORTKING,Sportking India Limited,EQ,10
SREEL,Sreeleathers Limited,EQ,10
SRF,SRF Limited,EQ,10
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,EQ,10
SRPL,Shree Ram Proteins Limited,EQ,10
STAR,Strides Pharma Science Limited,EQ,10
STARHEALTH,Star Health and Allied Insurance Company Limited,EQ,10
STARPAPER,Star Paper Mills Limited,EQ,10
STARTECK,Starteck Finance Limited,EQ,10
STCINDIA,The State Trading Corporation of India Limited,EQ,10
STEELCITY,Steel City Securities Limited,EQ,10
STEL,Stel Holdings Limited,EQ,10
STOVEKRAFT,Stove Kraft Limited,EQ,10
STYRENIX,Styrenix Performance Materials Limited,EQ,10
SUKHJITS,Sukhjit Starch & Chemicals Limited,EQ,10
SUMEETINDS,Sumeet Industries Limited,BE,10
SUMICHEM,Sumitomo Chemical India Limited,EQ,10
SUMIT,Sumit Woods Limited,BE,10
SUMMITSEC,Summit Securities Limited,EQ,10
SUNDARMFIN,Sundaram Finance Limited,EQ,10
SUNDRMBRAK,Sundaram Brake Linings Limited,EQ,10
SUNFLAG,Sunflag Iron And Steel Company Limited,EQ,10
SUPERHOUSE,Superhouse Limited,EQ,10
SUPREMEINF,Supreme Infrastructure India Limited,EQ,10
SURYALAXMI,Suryalakshmi Cotton Mills Limited,EQ,10
SURYAROSNI,Surya Roshni Limited,EQ,10
SURYODAY,Suryoday Small Finance Bank Limited,EQ,10
SUULD,Suumaya Industries Limited,EQ,10
SWARAJENG,Swaraj Engines Limited,EQ,10
SWELECTES,Swelect Energy Systems Limited,EQ,10
SYNGENE,Syngene International Limited,EQ,10
SYRMA,Syrma SGS Technology Limited,EQ,10
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,BE,10
TALBROAUTO,Talbros Automotive Components Limited,EQ,10
TANTIACONS,Tantia Constructions Limited,BZ,10
TARAPUR,Tarapur Transformers Limited,EQ,10
TARMAT,Tarmat Limited,EQ,10
TASTYBITE,Tasty Bite Eatables Limited,EQ,10
TATACHEM,Tata Chemicals Limited,EQ,10
TATACOMM,Tata Communications Limited,EQ,10
TATAELXSI,Tata Elxsi Limited,EQ,10
TATAINVEST,Tata Investment Corporation Limited,EQ,10
TATAMETALI,Tata Metaliks Limited,EQ,10
TATASTLLP,Tata Steel Long Products Limited,EQ,10
TATVA,Tatva Chintan Pharma Chem Limited,EQ,10
TBZ,Tribhovandas Bhimji Zaveri Limited,EQ,10
TCPLPACK,TCPL Packaging Limited,EQ,10
TEAMLEASE,Teamlease Services Limited,EQ,10
TECHIN,Techindia Nirman Limited,EQ,10
TEGA,Tega Industries Limited,EQ,10
TEJASNET,Tejas Networks Limited,EQ,10
TEMBO,Tembo Global Industries Limited,EQ,10
TERASOFT,Tera Software Limited,EQ,10
TEXMOPIPES,Texmo Pipes and Products Limited,EQ,10
TFCILTD,Tourism Finance Corporation of India Limited,EQ,10
TFL,Transwarranty Finance Limited,EQ,10
TGBHOTELS,TGB Banquets And Hotels Limited,EQ,10
THANGAMAYL,Thangamayil Jewellery Limited,EQ,10
THEINVEST,The Investment Trust Of India Limited,EQ,10
THEMISMED,Themis Medicare Limited,EQ,10
THOMASCOTT,Thomas Scott (India) Limited,EQ,10
THYROCARE,Thyrocare Technologies Limited,EQ,10
TI,Tilaknagar Industries Limited,EQ,10
TIIL,Technocraft Industries (India) Limited,EQ,10
TIJARIA,Tijaria Polypipes Limited,BE,10
TIL,TIL Limited,BE,10
TIMESGTY,Times Guaranty Limited,EQ,10
TIMKEN,Timken India Limited,EQ,10
TINPLATE,The Tinplate Company of India Limited,EQ,10
TIPSFILMS,Tips Films Limited,EQ,10
TIPSINDLTD,TIPS Industries Limited,EQ,10
TMB,Tamilnad Mercantile Bank Limited,EQ,10
TNPETRO,Tamilnadu PetroProducts Limited,EQ,10
TNPL,Tamil Nadu Newsprint & Papers Limited,EQ,10
TNTELE,Tamilnadu Telecommunication Limited,BE,10
TOKYOPLAST,Tokyo Plast International Limited,EQ,10
TORNTPOWER,Torrent Power Limited,EQ,10
TOTAL,Total Transport Systems Limited,EQ,10
TOUCHWOOD,Touchwood Entertainment Limited,BE,10
TREEHOUSE,Tree House Education & Accessories Limited,EQ,10
TREJHARA,TREJHARA SOLUTIONS LIMITED,EQ,10
TRF,TRF Limited,EQ,10
TRIGYN,Trigyn Technologies Limited,EQ,10
TTKHLTCARE,TTK Healthcare Limited,EQ,10
TTL,T T Limited,EQ,10
TTML,Tata Teleservices (Maharashtra) Limited,EQ,10
TVSELECT,TVS Electronics Limited,EQ,10
TVSSRICHAK,TVS Srichakra Limited,EQ,10
TVVISION,TV Vision Limited,BE,10
UCALFUEL,Ucal Fuel Systems Limited,EQ,10
UCOBANK,UCO Bank,EQ,10
UFLEX,UFLEX Limited,EQ,10
UFO,UFO Moviez India Limited,EQ,10
UGROCAP,Ugro Capital Limited,EQ,10
UJJIVAN,Ujjivan Financial Services Limited,EQ,10
UJJIVANSFB,Ujjivan Small Finance Bank Limited,EQ,10
ULTRACEMCO,UltraTech Cement Limited,EQ,10
UMAEXPORTS,Uma Exports Limited,EQ,10
UNIDT,United Drilling Tools Limited,EQ,10
UNIINFO,Uniinfo Telecom Services Limited,EQ,10
UNIONBANK,Union Bank of India,EQ,10
UNIPARTS,Uniparts India Limited,EQ,10
UNITEDPOLY,United Polyfab Gujarat Limited,BE,10
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,EQ,10
UNIVASTU,Univastu India Limited,EQ,10
UNIVCABLES,Universal Cables Limited,EQ,10
UNIVPHOTO,Universus Photo Imagings Limited,EQ,10
UTIAMC,UTI Asset Management Company Limited,EQ,10
UTTAMSUGAR,Uttam Sugar Mills Limited,EQ,10
V2RETAIL,V2 Retail Limited,EQ,10
VADILALIND,Vadilal Industries Limited,EQ,10
VAISHALI,Vaishali Pharma Limited,EQ,10
VALIANTORG,Valiant Organics Limited,EQ,10
VARDHACRLC,Vardhman Acrylics Limited,EQ,10
VARDMNPOLY,Vardhman Polytex Limited,EQ,10
VASCONEQ,Vascon Engineers Limited,EQ,10
VASWANI,Vaswani Industries Limited,EQ,10
VBL,Varun Beverages Limited,EQ,10
VENKEYS,Venky's (India) Limited,EQ,10
VENUSPIPES,Venus Pipes & Tubes Limited,EQ,10
VENUSREM,Venus Remedies Limited,EQ,10
VERANDA,Veranda Learning Solutions Limited,EQ,10
VERTOZ,Vertoz Advertising Limited,BE,10
VESUVIUS,Vesuvius India Limited,EQ,10
VETO,Veto Switchgears And Cables Limited,EQ,10
VHL,Vardhman Holdings Limited,EQ,10
VINDHYATEL,Vindhya Telelinks Limited,EQ,10
VINEETLAB,Vineet Laboratories Limited,EQ,10
VISAKAIND,Visaka Industries Limited,EQ,10
VISASTEEL,Visa Steel Limited,BE,10
VLSFINANCE,VLS Finance Limited,EQ,10
VMART,V-Mart Retail Limited,EQ,10
VOLTAMP,Voltamp Transformers Limited,EQ,10
VRLLOG,VRL Logistics Limited,EQ,10
VSSL,Vardhman Special Steels Limited,EQ,10
VSTIND,VST Industries Limited,EQ,10
VSTTILLERS,V.S.T Tillers Tractors Limited,EQ,10
WANBURY,Wanbury Limited,BE,10
WATERBASE,Waterbase Limited,EQ,10
WEALTH,Wealth First Portfolio Managers Limited,EQ,10
WEBELSOLAR,Websol Energy System Limited,EQ,10
WEIZMANIND,Weizmann Limited,EQ,10
WEL,Wonder Electricals Limited,EQ,10
WELENT,Welspun Enterprises Limited,EQ,10
WELINV,Welspun Investments and Commercials Limited,EQ,10
WENDT,Wendt (India) Limited,EQ,10
WEWIN,WE WIN LIMITED,EQ,10
WHEELS,Wheels India Limited,EQ,10
WHIRLPOOL,Whirlpool of India Limited,EQ,10
WILLAMAGOR,Williamson Magor & Company Limited,EQ,10
WIPL,The Western India Plywoods Limited,BE,10
WONDERLA,Wonderla Holidays Limited,EQ,10
WORTH,Worth Peripherals Limited,EQ,10
XCHANGING,Xchanging Solutions Limited,EQ,10
XELPMOC,Xelpmoc Design And Tech Limited,EQ,10
XPROINDIA,Xpro India Limited,EQ,10
YUKEN,Yuken India Limited,EQ,10
ZENITHEXPO,Zenith Exports Limited,BE,10
ZENITHSTL,Zenith Steel Pipes & Industries Limited,EQ,10
ZIMLAB,Zim Laboratories Limited,EQ,10
ZODIAC,Zodiac Energy Limited,EQ,10
ZODIACLOTH,Zodiac Clothing Company Limited,EQ,10
ZOTA,Zota Health Care LImited,EQ,10
ZUARI,Zuari Agro Chemicals Limited,EQ,10
ZUARIIND,ZUARI INDUSTRIES LIMITED,EQ,10
ZYDUSWELL,Zydus Wellness Limited,EQ,10
